CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
11277,792,Germany,Female,58,8,0.0,1,1,1,68048.47,0
11278,789,Germany,Male,24,5,175405.45,2,1,1,131489.69,0
11279,664,France,Male,69,2,0.0,1,0,1,134411.74,0
11280,714,Spain,Male,71,4,159451.81,1,1,1,126741.01,1
11281,803,Germany,Male,31,1,91396.07,1,1,1,131752.18,0
11282,578,France,Female,28,6,0.0,2,1,0,91913.37,0
11283,726,Germany,Female,24,9,0.0,3,0,0,102241.48,0
11284,638,France,Male,46,10,0.0,1,1,0,90218.38,0
11285,786,Spain,Female,27,7,132378.11,1,1,0,121054.39,0
11286,499,Germany,Male,46,5,0.0,1,1,1,89385.07,0
11287,626,France,Male,26,7,24417.08,2,1,1,29995.39,0
11288,547,France,Female,53,1,22539.57,1,1,0,124293.32,1
11289,419,France,Male,65,2,14462.11,2,0,1,117679.0,1
11290,461,Germany,Male,27,6,148753.47,1,1,1,125740.58,0
11291,353,France,Female,36,9,142376.42,3,1,0,40707.98,1
11292,699,Germany,Female,73,0,11686.2,2,0,0,51668.3,1
11293,680,France,Male,48,6,112054.02,2,1,1,54926.48,0
11294,795,Germany,Male,34,5,16935.23,1,1,1,83590.87,0
11295,667,Germany,Female,26,7,180749.15,2,1,0,33073.41,0
11296,699,France,Female,62,6,181423.48,1,1,0,67026.54,1
11297,444,Spain,Female,50,3,0.0,1,0,0,39591.35,1
11298,501,France,Male,51,2,0.0,1,0,0,50742.97,0
11299,660,Spain,Female,62,2,162290.61,2,0,1,110362.33,1
11300,486,France,Male,41,3,165707.72,2,1,0,130399.51,0
11301,596,France,Female,26,8,113941.57,2,1,0,18092.29,0
11302,736,France,Male,24,8,61211.84,2,1,0,91396.09,0
11303,592,France,Female,33,1,43559.82,1,1,1,19868.07,0
11304,380,France,Male,36,4,0.0,2,0,0,26508.65,0
11305,389,Spain,Male,56,0,125699.09,2,0,0,110186.34,1
11306,578,Germany,Male,23,3,34531.31,2,1,1,114307.09,0
11307,385,France,Male,67,1,51728.05,1,0,0,124887.39,1
11308,757,Spain,Female,68,7,93612.17,3,0,0,79022.6,1
11309,572,France,Female,28,3,46610.02,2,1,0,131074.01,0
11310,355,Germany,Female,29,4,0.0,2,1,1,37523.17,0
11311,671,Germany,Male,59,10,0.0,1,1,1,48711.72,0
11312,817,Germany,Female,30,3,0.0,2,1,0,33157.79,0
11313,569,Germany,Female,29,4,133285.32,2,1,0,122667.53,0
11314,424,France,Male,38,4,116544.3,1,1,0,45871.14,0
11315,353,Germany,Male,27,4,97589.58,1,0,1,35994.02,0
11316,684,Germany,Female,37,10,37312.77,1,1,1,99119.94,0
11317,483,France,Female,67,2,178942.09,2,0,1,25406.07,1
11318,467,Germany,Female,53,6,0.0,1,0,1,21061.54,1
11319,718,France,Male,45,2,0.0,1,0,1,29406.88,0
11320,443,Spain,Male,41,1,150003.04,2,1,1,15032.52,0
11321,835,France,Male,22,2,0.0,2,1,1,109093.67,0
11322,784,France,Female,54,10,74379.2,1,1,0,90901.77,0
11323,411,Spain,Female,29,2,0.0,1,1,0,43333.14,0
11324,790,Spain,Male,52,7,0.0,2,1,1,46455.67,0
11325,543,France,Female,57,3,34640.73,2,1,1,124480.76,0
11326,684,France,Male,71,2,0.0,1,1,1,82745.72,0
11327,552,Germany,Female,19,9,131331.39,3,1,0,109301.33,1
11328,741,France,Male,67,4,167401.56,1,1,1,76121.99,0
11329,375,France,Male,58,3,74663.08,3,1,0,47091.93,1
11330,784,Germany,Male,62,8,174915.3,1,1,1,146004.38,0
11331,522,Germany,Male,56,7,0.0,1,0,0,91362.42,1
11332,649,France,Male,59,10,0.0,1,1,0,32682.56,0
11333,482,Germany,Female,26,6,30147.4,1,1,0,69822.16,0
11334,675,Germany,Female,39,7,0.0,2,1,1,59460.55,0
11335,759,Germany,Female,64,4,83973.92,2,1,1,43901.81,0
11336,467,Spain,Male,22,3,0.0,2,1,0,141014.4,0
11337,673,France,Female,29,6,0.0,1,1,0,133924.2,0
11338,624,France,Male,18,0,0.0,1,1,1,41884.86,0
11339,561,France,Female,61,5,125526.07,1,1,0,62539.97,1
11340,574,Spain,Male,39,7,187050.06,1,1,1,117912.58,0
11341,369,France,Female,55,6,59812.86,2,1,1,43148.32,0
11342,462,Spain,Female,68,1,71832.79,1,0,0,94861.26,1
11343,489,France,Male,36,6,0.0,2,1,1,109472.18,0
11344,396,France,Male,33,5,122261.1,2,0,0,103286.26,0
11345,350,Germany,Male,48,4,0.0,1,1,1,110365.17,1
11346,439,France,Male,68,3,0.0,2,0,0,110404.44,1
11347,491,France,Female,20,0,93567.6,1,1,1,145248.8,0
11348,669,Germany,Female,40,1,83877.97,1,0,1,61777.35,0
11349,387,France,Male,59,6,0.0,2,0,1,133609.71,0
11350,642,Spain,Female,35,9,0.0,1,1,0,17943.95,0
11351,731,Germany,Female,43,2,152463.75,1,1,0,53907.4,0
11352,488,France,Female,30,4,96271.17,2,0,1,21568.53,0
11353,705,Germany,Male,35,7,136012.21,1,1,1,102912.53,0
11354,682,Spain,Male,20,7,179456.53,2,1,0,28606.7,0
11355,840,France,Male,40,5,27234.83,1,0,0,129170.43,0
11356,608,France,Female,20,4,50074.61,1,1,0,102289.88,0
11357,510,France,Male,72,1,0.0,2,1,1,18890.08,0
11358,739,Germany,Male,42,8,0.0,2,1,0,111494.94,0
11359,527,France,Female,44,0,0.0,1,1,0,131374.72,0
11360,359,Spain,Female,61,10,196803.63,1,1,0,104251.34,1
11361,610,Spain,Female,44,1,90981.32,2,0,0,19120.77,0
11362,756,Spain,Male,69,0,0.0,1,1,0,130819.14,0
11363,487,France,Male,56,3,58544.89,2,0,1,113882.63,0
11364,521,France,Female,42,3,34871.34,2,1,0,66090.93,0
11365,735,Spain,Male,41,4,0.0,2,0,1,59365.08,0
11366,362,France,Male,25,4,191082.83,2,1,0,79775.72,0
11367,517,France,Male,26,7,82728.95,2,1,0,132058.74,0
11368,479,France,Male,63,10,0.0,2,1,0,49028.01,0
11369,433,France,Male,54,10,0.0,2,1,1,28630.11,0
11370,670,Germany,Female,47,2,96210.23,2,1,1,131725.91,0
11371,668,France,Female,70,5,134805.24,1,1,0,18549.13,1
11372,450,France,Female,36,2,86996.84,1,1,0,137984.6,0
11373,678,France,Male,70,1,111744.68,2,0,1,56275.6,0
11374,622,Spain,Male,33,7,0.0,2,0,1,83610.06,0
11375,614,Spain,Male,41,0,139252.7,1,1,0,32859.9,0
11376,808,France,Female,61,8,0.0,1,1,1,136804.42,0
11377,748,Germany,Male,38,10,0.0,3,0,0,116227.89,0
11378,757,Spain,Female,53,6,164989.39,2,0,0,139761.0,0
11379,387,Germany,Female,57,9,0.0,1,0,0,107235.92,1
11380,768,Germany,Male,56,10,0.0,2,1,0,39933.66,0
11381,443,France,Male,64,3,0.0,4,1,1,56616.05,1
11382,444,France,Female,23,2,119332.58,2,1,0,80724.56,0
11383,654,France,Female,22,5,0.0,2,0,1,96979.86,0
11384,418,France,Male,31,8,0.0,1,0,1,140072.02,0
11385,667,Germany,Male,70,8,0.0,2,1,0,66833.45,1
11386,793,France,Female,62,3,0.0,2,1,0,109914.72,0
11387,585,France,Male,59,9,0.0,2,1,1,144736.19,0
11388,783,Germany,Male,67,4,20230.21,1,0,0,35570.5,1
11389,683,Spain,Male,21,10,0.0,1,1,0,131465.79,0
11390,722,France,Male,25,8,192286.26,1,1,0,71795.32,0
11391,725,France,Male,41,1,85393.24,1,1,0,113876.94,0
11392,808,France,Male,28,1,0.0,2,1,1,54627.68,0
11393,486,Germany,Male,34,4,29369.63,3,0,1,60087.87,0
11394,767,France,Male,67,0,110206.27,2,1,0,18662.99,1
11395,425,France,Female,38,7,28930.98,2,1,1,146139.56,0
11396,832,Spain,Female,74,4,0.0,1,1,1,124816.1,1
11397,384,France,Female,43,9,0.0,2,1,0,27678.92,0
11398,350,Spain,Female,60,1,39139.71,2,0,0,149933.69,1
11399,645,France,Male,65,8,0.0,2,1,1,96678.32,1
11400,669,France,Male,61,1,0.0,2,1,1,130253.37,0
11401,755,Germany,Female,62,6,75099.45,2,1,0,23999.2,1
11402,409,Spain,Male,44,7,22149.7,2,0,0,67575.91,0
11403,669,France,Male,33,5,70495.09,1,0,0,105402.9,0
11404,698,Spain,Female,72,10,34707.38,2,0,0,29368.55,1
11405,677,Germany,Male,43,6,0.0,3,0,1,81001.88,0
11406,616,Spain,Male,70,10,83504.56,1,1,0,74761.51,1
11407,710,France,Female,50,0,0.0,2,0,0,44165.43,0
11408,578,Germany,Female,48,3,0.0,2,1,1,55536.43,0
11409,619,France,Male,65,6,183770.41,2,0,1,145560.98,0
11410,665,France,Female,64,0,80119.07,2,1,0,53967.55,0
11411,635,France,Female,23,0,0.0,2,1,0,43812.53,0
11412,640,France,Female,61,10,0.0,1,1,1,87388.24,0
11413,562,Germany,Male,25,5,0.0,1,1,1,105579.33,0
11414,514,France,Male,24,3,0.0,2,1,0,112887.57,0
11415,354,France,Female,51,2,91002.21,2,1,0,116823.37,1
11416,688,Germany,Female,61,4,0.0,2,1,0,19972.39,1
11417,728,France,Female,70,8,89945.46,1,1,1,68157.65,1
11418,427,France,Male,31,9,55698.4,1,1,0,119484.34,0
11419,759,France,Male,33,9,0.0,3,0,0,137155.03,0
11420,411,France,Female,60,10,176814.02,1,1,0,96297.02,1
11421,481,France,Male,69,9,0.0,2,0,0,22061.43,1
11422,438,Spain,Male,26,2,0.0,2,1,1,68547.18,0
11423,586,France,Male,27,4,0.0,2,1,0,25020.66,0
11424,391,France,Male,34,9,82155.42,1,1,0,116052.61,0
11425,438,Germany,Female,29,4,175369.6,2,1,1,23573.24,0
11426,751,Spain,Female,23,8,105502.9,2,1,1,40073.69,0
11427,645,France,Male,36,10,66843.06,1,1,0,71289.39,0
11428,677,Spain,Male,60,9,41577.67,1,1,1,77457.53,0
11429,644,France,Female,58,10,160064.97,1,1,0,69875.03,1
11430,453,France,Male,70,3,124903.6,1,1,1,77558.55,1
11431,363,Spain,Female,46,0,0.0,2,1,1,111287.29,0
11432,637,France,Female,23,9,43496.87,2,0,1,64851.29,0
11433,528,Germany,Male,42,4,0.0,4,1,1,88946.31,1
11434,474,France,Female,74,0,0.0,2,1,0,55954.85,1
11435,771,Germany,Male,41,5,0.0,2,1,1,62739.71,0
11436,702,France,Female,42,9,80139.86,1,1,0,97862.86,0
11437,372,Germany,Male,33,9,104284.41,2,1,0,81216.78,1
11438,412,Spain,Female,69,6,155797.7,2,1,1,112609.9,1
11439,492,Germany,Male,33,0,68021.79,3,1,1,90672.71,0
11440,830,France,Male,23,9,35741.22,2,0,1,123482.5,0
11441,502,Spain,Female,54,3,116987.22,3,0,0,74860.11,1
11442,494,Spain,Male,38,8,133040.82,2,0,0,81289.54,0
11443,574,Spain,Male,21,0,142543.6,2,0,0,105446.13,0
11444,844,Spain,Male,51,8,176397.52,1,0,1,44867.93,0
11445,799,Spain,Female,45,7,74234.82,2,0,0,67100.49,0
11446,811,France,Male,55,4,0.0,2,0,0,99353.57,0
11447,658,France,Male,58,5,191669.72,1,1,0,18898.3,1
11448,453,France,Female,45,6,0.0,1,0,1,73991.14,0
11449,453,France,Male,34,3,124651.5,2,1,0,95844.74,0
11450,784,Germany,Female,31,5,0.0,1,1,1,145595.7,0
11451,388,Spain,Female,24,6,109302.74,1,1,0,133397.24,0
11452,784,Germany,Female,39,10,41051.51,2,1,0,52900.16,0
11453,547,France,Female,68,5,151028.61,3,1,0,83473.36,1
11454,483,Germany,Female,18,10,0.0,2,1,1,22615.94,0
11455,416,Germany,Male,46,5,0.0,1,0,0,47501.85,1
11456,740,Spain,Female,69,1,97712.23,1,1,0,119605.54,1
11457,528,Spain,Male,48,4,0.0,1,1,1,31647.39,0
11458,805,France,Male,47,2,16790.33,1,1,0,49788.22,0
11459,391,Germany,Female,74,6,0.0,1,1,1,142445.74,1
11460,797,Spain,Male,32,3,0.0,4,1,0,126220.53,1
11461,849,France,Female,35,0,0.0,2,0,0,120546.74,0
11462,364,France,Male,52,5,0.0,1,0,0,131715.26,1
11463,460,Germany,Female,67,5,0.0,1,1,0,116196.77,1
11464,506,Germany,Male,47,6,103529.62,2,1,1,31279.14,0
11465,638,Germany,Female,51,10,33473.51,2,0,1,84735.78,0
11466,849,Spain,Female,59,7,0.0,1,1,1,74972.93,0
11467,827,France,Female,28,2,75008.14,3,0,1,57005.46,0
11468,580,France,Male,44,5,0.0,1,1,0,127595.46,0
11469,760,France,Male,41,9,98759.78,1,1,0,77658.79,0
11470,769,France,Male,52,1,174799.6,1,1,1,23140.18,0
11471,506,France,Female,56,8,0.0,2,0,1,52120.35,0
11472,387,France,Female,25,1,2193.18,1,1,0,45863.84,0
11473,790,France,Male,68,2,177259.15,1,1,1,134809.65,0
11474,446,Germany,Female,35,9,54296.84,1,0,0,102404.14,1
11475,834,France,Female,30,1,0.0,2,0,1,90650.8,0
11476,760,Germany,Male,62,8,169558.05,1,1,1,83397.65,0
11477,788,Spain,Female,41,0,172773.35,1,1,1,102765.26,0
11478,638,France,Female,68,4,119246.22,1,0,0,116908.2,1
11479,603,France,Male,40,0,0.0,1,1,1,89841.94,0
11480,545,France,Male,29,4,162624.05,2,1,1,141668.53,0
11481,435,France,Male,66,7,157261.91,1,0,0,146872.61,1
11482,671,Spain,Female,47,7,178021.09,1,1,0,149371.21,0
11483,359,France,Female,48,10,0.0,2,0,1,105367.8,0
11484,354,France,Female,45,7,193529.42,1,0,0,140903.76,1
11485,472,France,Male,39,1,0.0,1,0,0,69604.76,0
11486,679,Germany,Male,61,7,23308.92,1,1,0,131044.97,1
11487,702,Germany,Male,45,4,169908.75,3,1,1,137738.53,1
11488,467,Spain,Male,30,0,99964.45,2,0,1,137058.96,0
11489,643,France,Female,42,6,77513.27,2,1,1,127164.25,0
11490,746,Germany,Female,61,5,122614.46,2,1,0,69890.89,1
11491,508,Germany,Female,68,4,11193.11,4,0,1,36452.51,1
11492,652,Spain,Female,63,0,101292.22,2,1,1,60084.11,0
11493,577,Germany,Male,24,0,174178.11,2,1,1,118583.96,0
11494,714,France,Male,62,5,0.0,1,1,0,46439.54,0
11495,565,Germany,Male,23,9,85277.98,1,1,1,79566.73,0
11496,785,Germany,Female,41,6,0.0,2,1,0,91328.93,0
11497,533,France,Female,36,9,0.0,4,1,0,96520.91,1
11498,364,France,Male,36,9,71673.53,1,0,1,141322.95,0
11499,506,Germany,Male,53,0,88107.33,2,1,1,104301.56,0
11500,485,France,Male,68,8,0.0,1,1,0,121150.34,1
11501,610,Spain,Male,26,3,126398.27,1,0,1,93553.58,0
11502,506,Germany,Male,65,4,160138.56,1,1,0,127533.34,1
11503,396,Spain,Male,53,1,90420.44,2,1,1,50594.59,0
11504,673,France,Male,55,9,0.0,1,1,0,43333.49,1
11505,681,Spain,Female,57,7,106744.13,2,0,0,140053.21,1
11506,522,France,Female,46,1,67696.1,2,1,1,108619.92,0
11507,479,Spain,Male,41,2,131590.17,2,1,1,105655.95,0
11508,760,France,Male,65,8,143544.45,1,0,1,78084.86,0
11509,444,Spain,Male,22,1,111609.8,2,0,1,65854.13,0
11510,464,Spain,Male,70,5,0.0,1,1,1,90018.31,0
11511,592,Spain,Male,71,3,33976.58,1,0,1,31276.46,1
11512,769,Spain,Male,59,6,57059.54,2,0,0,76386.2,0
11513,641,Spain,Female,72,5,56525.12,1,1,0,76474.64,1
11514,631,Spain,Female,62,9,134684.16,1,1,0,87675.43,1
11515,648,France,Male,43,8,0.0,1,1,0,100682.56,0
11516,632,Spain,Female,31,8,151136.36,2,1,1,144237.98,0
11517,418,France,Male,56,9,53068.49,1,1,0,103042.83,0
11518,497,Germany,Male,46,3,62004.37,2,1,0,134302.9,0
11519,360,France,Female,69,0,105581.97,2,0,0,90101.02,1
11520,603,France,Female,23,1,0.0,2,1,1,99635.26,0
11521,679,Spain,Female,24,7,0.0,2,1,0,24427.99,0
11522,709,France,Female,54,9,17073.76,1,1,0,32990.6,0
11523,387,France,Female,70,7,88876.47,1,1,1,93255.51,1
11524,483,Spain,Female,35,1,169884.45,1,0,1,68421.24,0
11525,549,Spain,Female,40,3,123168.78,1,1,0,122839.42,0
11526,372,Spain,Male,61,0,0.0,2,1,1,88329.01,1
11527,652,France,Female,55,6,84152.04,1,1,0,134109.29,0
11528,695,Spain,Female,18,3,0.0,1,1,1,146264.78,0
11529,651,France,Female,21,10,0.0,2,0,0,34930.75,0
11530,712,Spain,Male,68,7,178627.74,2,0,1,68301.75,0
11531,745,Spain,Female,61,8,68486.56,2,0,1,104772.44,0
11532,567,Spain,Male,64,8,0.0,2,1,1,56240.98,0
11533,490,France,Male,52,2,700.93,2,0,0,51049.37,0
11534,453,France,Male,40,4,5525.95,2,1,1,124854.71,0
11535,795,France,Female,44,5,0.0,1,1,0,147351.09,0
11536,559,France,Female,43,5,39892.54,4,1,1,119463.45,1
11537,822,France,Male,69,9,0.0,2,0,1,85696.34,0
11538,830,Spain,Male,25,7,47429.61,1,1,1,74739.02,0
11539,460,France,Male,60,5,85220.03,1,1,1,87852.44,1
11540,453,Germany,Female,33,5,146113.25,2,1,1,77483.36,0
11541,665,France,Male,58,3,0.0,3,1,1,82889.89,1
11542,520,Germany,Male,20,6,47524.24,1,0,0,42466.16,0
11543,809,Spain,Male,49,7,100654.09,1,0,0,137005.16,0
11544,841,France,Male,22,2,185242.82,2,1,1,116862.23,0
11545,705,France,Male,37,6,0.0,3,1,1,106931.95,0
11546,845,Spain,Female,31,2,64637.96,1,0,1,143239.87,0
11547,673,France,Male,49,7,0.0,1,1,1,53393.23,0
11548,482,Germany,Female,43,0,141724.08,2,1,1,25956.52,0
11549,725,Spain,Male,64,0,12489.87,1,1,1,126528.72,0
11550,642,Germany,Male,23,5,0.0,2,0,0,149786.29,0
11551,677,France,Male,53,9,33681.59,1,1,1,93088.38,0
11552,476,Spain,Female,57,8,145571.17,1,0,0,22939.27,1
11553,455,Spain,Female,68,3,36747.79,1,0,0,120363.19,1
11554,846,Spain,Female,22,5,0.0,1,1,0,24956.12,0
11555,441,France,Female,30,4,0.0,1,0,1,87901.89,0
11556,636,Spain,Male,49,0,184177.23,1,1,0,52466.88,0
11557,727,France,Female,33,5,68792.12,2,0,1,138528.62,0
11558,742,Spain,Female,18,8,0.0,1,1,1,75929.71,0
11559,400,France,Male,30,2,188975.13,3,1,1,136292.55,0
11560,378,Germany,Female,71,10,1225.73,1,1,1,55375.95,1
11561,811,France,Male,28,2,92827.04,2,1,1,67293.95,0
11562,645,Germany,Male,70,1,0.0,1,1,0,142861.09,1
11563,646,Germany,Male,25,3,0.0,1,1,0,42177.45,0
11564,563,Germany,Male,42,9,103681.51,2,1,1,93097.66,0
11565,616,Spain,Male,57,2,14988.8,2,0,0,67448.89,0
11566,756,France,Male,49,1,22055.35,2,1,1,119512.53,0
11567,606,Germany,Male,41,0,76701.8,2,1,1,32455.01,0
11568,651,France,Male,45,2,0.0,2,1,0,74024.02,0
11569,450,Spain,Female,31,9,138581.83,1,0,1,109355.9,0
11570,754,Spain,Female,62,5,0.0,2,0,1,69947.19,0
11571,695,Spain,Male,20,8,0.0,2,1,0,22901.78,0
11572,459,France,Male,53,10,8642.74,4,1,1,110190.16,1
11573,769,Spain,Male,44,4,194863.53,2,1,1,82931.77,0
11574,531,Germany,Female,37,2,3434.6,1,0,0,16526.67,0
11575,820,France,Male,64,4,0.0,1,0,1,97708.55,0
11576,662,Germany,Male,32,4,73735.48,2,1,0,139183.94,0
11577,350,France,Male,44,4,2018.08,2,1,1,29988.5,0
11578,668,France,Female,70,6,0.0,2,0,0,94740.62,1
11579,787,France,Male,62,4,196108.06,2,0,1,113370.3,0
11580,404,France,Male,58,6,0.0,1,1,1,24554.45,0
11581,720,Germany,Male,45,8,32187.4,1,1,1,18053.09,0
11582,773,France,Male,42,4,0.0,1,1,1,77666.44,0
11583,748,France,Female,59,1,0.0,2,1,0,121810.2,1
11584,498,France,Female,61,4,127460.97,2,1,1,36697.12,0
11585,780,Spain,Female,63,7,0.0,1,0,1,127946.03,0
11586,806,Spain,Female,50,3,0.0,2,1,1,103637.93,0
11587,658,France,Male,63,1,191801.42,1,1,0,59843.39,1
11588,486,France,Female,31,9,0.0,1,1,1,84636.48,0
11589,551,Germany,Female,25,2,169409.38,2,1,1,145352.62,0
11590,785,France,Male,65,8,0.0,1,1,1,44218.99,0
11591,662,France,Female,31,8,0.0,2,1,1,82437.28,0
11592,466,France,Male,18,7,0.0,2,1,0,99305.69,0
11593,503,Germany,Male,33,7,0.0,2,1,1,33631.97,0
11594,774,France,Female,35,7,173374.72,1,0,1,20875.48,0
11595,640,Spain,Female,24,7,190658.48,1,1,0,16817.09,0
11596,412,France,Female,32,7,0.0,2,1,1,58833.54,0
11597,593,Germany,Male,41,0,109787.74,2,0,1,24982.88,0
11598,374,France,Female,66,5,702.17,2,0,0,123508.94,1
11599,439,Germany,Male,68,8,8003.93,1,1,0,149638.14,1
11600,424,France,Male,72,7,0.0,1,1,0,23276.02,1
11601,643,France,Female,30,2,37201.69,2,0,0,73418.05,0
11602,735,Germany,Female,26,10,50951.76,2,1,0,18473.84,0
11603,740,France,Male,73,0,60986.93,1,1,0,33088.77,1
11604,559,Germany,Female,73,1,72013.1,1,1,0,58594.55,1
11605,824,Germany,Male,32,10,84107.54,2,0,1,68149.26,0
11606,767,Germany,Male,74,1,0.0,1,1,1,141870.7,1
11607,696,France,Male,52,6,8472.39,1,0,0,68437.97,1
11608,366,Germany,Female,41,5,134788.89,1,1,1,81997.48,0
11609,477,France,Male,50,10,107466.96,1,1,1,48153.75,0
11610,776,Germany,Female,33,1,0.0,2,1,0,15016.89,0
11611,792,Spain,Male,25,7,126887.99,1,1,0,136410.15,0
11612,713,Germany,Female,46,8,165535.88,1,0,0,26031.49,1
11613,600,France,Male,40,6,85538.58,1,1,0,145173.59,0
11614,528,Spain,Female,62,3,128223.89,1,1,0,32663.95,1
11615,531,France,Male,48,0,190714.44,2,1,1,96658.59,0
11616,501,Germany,Female,57,3,167924.9,1,1,1,149920.43,1
11617,374,France,Female,66,3,85200.16,2,0,1,33692.72,0
11618,804,Spain,Female,71,7,0.0,1,0,0,72232.32,1
11619,529,Germany,Male,72,3,35414.18,1,0,1,120357.2,1
11620,547,Spain,Female,31,3,112104.44,1,1,1,19345.67,0
11621,693,France,Male,70,1,196265.66,1,0,1,108120.67,0
11622,510,Spain,Female,47,9,0.0,2,0,0,25850.4,0
11623,526,France,Female,70,6,185527.66,1,1,1,46930.22,1
11624,634,France,Male,56,3,81466.98,2,0,1,36610.28,0
11625,412,France,Male,44,10,199768.97,1,0,1,137490.42,0
11626,840,France,Male,64,5,115844.01,1,1,1,39361.66,0
11627,499,France,Female,33,2,8453.8,1,0,0,20458.6,0
11628,503,Spain,Female,68,6,117350.96,2,1,1,94329.47,1
11629,505,France,Male,23,5,54914.54,1,1,0,61734.42,0
11630,719,France,Male,72,2,6496.26,1,0,1,69770.34,0
11631,818,Germany,Male,50,3,164170.66,1,1,0,31073.47,0
11632,398,France,Male,61,9,0.0,1,1,0,116011.66,1
11633,804,Spain,Male,35,4,159309.71,3,1,1,96209.74,0
11634,686,Germany,Female,33,8,0.0,2,1,1,64169.3,0
11635,433,Germany,Male,29,5,0.0,2,1,0,38162.62,0
11636,710,Spain,Female,37,3,0.0,2,0,1,95115.98,0
11637,526,Spain,Female,62,10,0.0,2,1,1,120110.63,0
11638,497,Germany,Male,57,10,120275.24,1,1,0,57173.63,1
11639,467,France,Female,46,6,121996.3,2,1,0,18491.15,0
11640,691,Germany,Male,47,1,112094.7,1,1,1,43936.44,0
11641,825,France,Male,43,3,182939.15,1,0,0,107123.71,0
11642,412,Germany,Male,39,4,134888.21,2,1,1,148528.01,0
11643,538,France,Male,50,3,80746.6,2,1,0,16805.79,0
11644,709,Spain,Male,70,3,172476.08,2,1,0,56330.73,1
11645,398,France,Male,56,10,0.0,2,0,1,23372.82,0
11646,676,Spain,Male,64,8,108847.35,1,1,0,57707.15,1
11647,606,France,Male,46,10,0.0,1,1,0,69798.44,0
11648,573,Germany,Male,39,1,125079.53,1,0,0,139316.38,0
11649,490,Germany,Male,62,5,163393.69,2,0,0,25875.71,1
11650,827,France,Male,30,7,0.0,3,0,0,119913.1,0
11651,564,Germany,Male,26,7,167874.17,1,1,1,68397.14,0
11652,784,Germany,Female,41,10,188897.58,1,1,1,124520.48,0
11653,728,Spain,Male,32,6,0.0,1,1,0,84309.3,0
11654,789,France,Female,53,9,0.0,2,0,0,20303.08,0
11655,560,France,Male,30,10,96798.15,2,1,0,142737.79,0
11656,667,France,Female,44,3,0.0,1,1,0,26169.1,0
11657,381,France,Male,61,6,0.0,4,1,1,95687.27,1
11658,507,Germany,Female,54,9,820.29,2,0,0,133485.15,1
11659,634,France,Female,24,5,68587.02,1,0,0,25768.92,0
11660,654,Germany,Male,25,10,193771.87,3,1,1,89775.61,0
11661,778,France,Female,54,5,138993.49,1,1,0,126279.13,0
11662,826,Spain,Male,58,1,80265.09,1,1,1,148153.84,0
11663,635,Germany,Male,31,7,0.0,1,0,1,112784.2,0
11664,493,Germany,Female,29,7,71217.93,2,1,0,52575.14,0
11665,773,France,Female,53,10,33967.89,2,0,1,109441.99,0
11666,368,France,Male,69,6,0.0,1,1,1,110278.51,1
11667,367,France,Male,57,10,181348.47,3,1,0,109495.41,1
11668,606,France,Female,34,8,199530.07,1,1,1,130325.16,0
11669,427,France,Female,57,7,32822.89,2,1,1,26796.31,0
11670,720,France,Female,70,8,0.0,2,1,1,29636.68,0
11671,524,France,Female,46,8,65946.22,1,1,1,101483.31,0
11672,847,Spain,Male,44,5,0.0,1,1,1,143773.95,0
11673,543,France,Female,18,1,40964.25,2,1,0,77888.22,0
11674,825,France,Male,69,6,60284.98,1,0,1,144675.96,0
11675,462,France,Male,51,2,0.0,2,1,0,141641.51,0
11676,463,Spain,Male,21,6,154852.11,2,0,0,136892.81,0
11677,571,Germany,Female,41,8,142515.59,2,0,1,137829.88,0
11678,515,Spain,Male,38,9,126990.3,1,1,1,136273.04,0
11679,784,Germany,Female,50,9,77443.57,1,1,0,125685.07,1
11680,668,France,Male,24,1,0.0,1,1,1,108822.16,0
11681,481,Spain,Male,18,5,193906.51,2,1,1,18295.1,0
11682,734,France,Female,58,5,0.0,1,1,0,32854.23,1
11683,613,France,Male,20,8,0.0,1,1,0,33121.33,0
11684,762,Spain,Male,61,8,105126.21,3,1,0,18177.94,1
11685,404,Germany,Male,68,4,18250.11,2,1,0,30754.74,1
11686,708,France,Female,32,4,87289.68,1,0,1,139165.77,0
11687,480,Spain,Male,48,8,116358.25,4,0,0,104613.58,1
11688,637,Spain,Male,71,7,104414.71,2,1,0,57129.86,1
11689,615,France,Male,33,6,66181.72,1,1,1,122103.6,0
11690,807,France,Male,27,7,108489.16,1,0,1,80929.88,0
11691,816,France,Male,71,5,0.0,2,1,0,34187.15,0
11692,715,France,Male,46,2,41203.48,2,1,0,134407.78,0
11693,511,France,Male,23,6,130966.27,1,1,0,60719.36,0
11694,729,France,Female,46,7,8679.34,1,1,1,109346.0,0
11695,830,France,Male,34,7,0.0,1,1,1,54230.21,0
11696,436,Spain,Male,70,0,0.0,2,1,1,82509.62,0
11697,404,Spain,Male,39,6,20987.84,1,1,0,125194.12,0
11698,825,Germany,Male,41,2,4469.36,1,1,1,36164.94,0
11699,637,France,Female,34,1,34302.6,2,1,0,146928.94,0
11700,527,Germany,Male,38,1,112969.83,2,1,0,24479.15,0
11701,740,Germany,Male,68,7,140668.19,2,0,0,87091.2,1
11702,698,Spain,Female,67,8,0.0,1,0,1,138663.45,0
